Time, Latitude, Longitude, Altitude, TxPower, RSSI, NodeID, Distance, Zero, Thu Aug 06 2026 18:45:08 GMT-0400 (Eastern Daylight Time)
18:45:08, 43.305827498435974, -70.97443544864655, 73.66, -6, -52, 260, 0, 0
18:45:14, 43.305830240249634, -70.97443532943726, 73.86, -6, -52, 260, 0.305177718394807, 0
18:45:19, 43.305853486061096, -70.97443759441376, 73.26, -6, -52, 260, 2.899658024004932, 0
18:45:25, 43.305867314338684, -70.97444546222687, 74.16, -6, -52, 260, 4.565403857419438, 0
18:45:31, 43.30587029457092, -70.97444128990173, 74.76, -6, -52, 260, 4.803054107865708, 0
18:45:37, 43.30587315559387, -70.97444212436676, 75.16, -6, -52, 260, 5.131059256328019, 0
18:45:43, 43.30586922168732, -70.97444272041321, 74.46, -6, -52, 260, 4.709563915553839, 0
18:45:49, 43.30586075782776, -70.97444462776184, 73.86, -6, -52, 260, 3.8367115076946026, 0
18:45:54, 43.305853962898254, -70.9744439125061, 73.46, -6, -52, 260, 3.0896889131395846, 0
18:46:00, 43.30585277080536, -70.9744484424591, 73.56, -6, -52, 260, 3.159982002844563, 0
18:46:06, 43.30583941936493, -70.97444021701813, 73.96, -6, -52, 260, 1.42772275579776, 0
18:46:12, 43.30582809448242, -70.97443556785583, 74.16, -6, -52, 260, 0.06759297489065143, 0
18:46:18, 43.30580806732178, -70.97439765930176, 73.96, -6, -50, 260, 4.725153206001858, 0
18:46:24, 43.30580222606659, -70.9743949174881, 74.36, -6, -51, 260, 5.311435679845032, 0
18:46:29, 43.305806398391724, -70.97440099716187, 75.06, -6, -51, 260, 4.492420359026806, 0
18:46:35, 43.305811285972595, -70.97439289093018, 76.26, -6, -51, 260, 5.064184240644371, 0
18:46:41, 43.30580008029938, -70.9743903875351, 76.86, -6, -51, 260, 5.8654790180158445, 0
18:46:47, 43.305737137794495, -70.97436261177063, 77.36, -6, -60, 260, 12.906031249815262, 0
18:46:53, 43.305649399757385, -70.97445797920227, 76.26, -6, -61, 260, 19.96241799411786, 0
18:46:59, 43.30560779571533, -70.97464430332184, 75.97, -6, -81, 260, 33.70837954141325, 0
18:47:05, 43.3055773973465, -70.97485172748566, 75.58, -3, -70, 260, 54.00229985836426, 0
18:47:11, 43.3055419921875, -70.97505235671997, 74.6, -6, -85, 260, 75.59059871444286, 0
18:47:17, 43.305612087249756, -70.97519493103027, 75.41, -6, -88, 260, 87.7857249532944, 0
18:47:22, 43.30571722984314, -70.97510528564453, 75.69, -6, -69, 260, 75.4884020689472, 0
18:47:28, 43.30576479434967, -70.97492027282715, 75.29, -6, -68, 260, 54.36148095592843, 0
18:47:34, 43.30579888820648, -70.97470831871033, 75.37, -6, -67, 260, 30.509481971555072, 0
18:47:40, 43.305840611457825, -70.97450828552246, 75.57, -3, -56, 260, 8.229672900140413, 0
18:47:46, 43.305776953697205, -70.97430539131165, 76.44, -6, -60, 260, 15.51615841499905, 0
18:47:52, 43.30571413040161, -70.97427904605865, 75.94, -6, -66, 260, 21.480340458805642, 0
18:47:57, 43.305689096450806, -70.97426176071167, 75.44, -6, -63, 260, 24.696067553083292, 0
18:48:03, 43.305548429489136, -70.97433423995972, 75.16, -6, -66, 260, 33.010235610173595, 0
18:48:09, 43.30547332763672, -70.97458291053772, 74.97, -6, -69, 260, 42.66110347605693, 0
18:48:15, 43.305426716804504, -70.97485899925232, 75.08, -6, -76, 260, 64.8421904869954, 0
18:48:21, 43.30536389350891, -70.97511231899261, 73.3, -6, -84, 260, 91.23029855629129, 0
18:48:27, 43.30530488491058, -70.97528195381165, 73.21, -6, -83, 260, 110.62560808476641, 0
18:48:33, 43.305256485939026, -70.97552156448364, 73.83, -6, -94, 260, 136.4502790793493, 0
18:48:39, 43.305214405059814, -70.97573864459991, 73.54, -4, -85, 260, 160.15128778627675, 0
18:48:45, 43.30517756938934, -70.97591924667358, 72.85, 1, -72, 260, 180.13247981609496, 0
18:48:51, 43.30519664287567, -70.97603595256805, 72.86, 7, -95, 260, 191.30251336927856, 0
18:48:57, 43.30534482002258, -70.97611248493195, 73.46, 20, -91, 260, 194.05687689289138, 0
18:49:02, 43.30551016330719, -70.97615265846252, 74.56, 20, -86, 260, 194.186886741153, 0
18:49:08, 43.30566608905792, -70.97618579864502, 75.37, 17, -97, 260, 195.4647430210334, 0
18:49:14, 43.30581092834473, -70.976233959198, 75.76, 18, -92, 260, 200.0028612631888, 0
18:49:20, 43.30595064163208, -70.97611510753632, 74.76, 20, -86, 260, 187.2793621084745, 0
18:49:26, 43.30601990222931, -70.97589206695557, 74.85, 18, -92, 260, 163.38289154648646, 0
18:49:32, 43.306095600128174, -70.9756749868393, 74.94, 16, -83, 260, 141.02393683059182, 0
18:49:38, 43.3061705827713, -70.97544372081757, 74.72, 17, -81, 260, 118.43294030941686, 0
18:49:43, 43.30624961853027, -70.97521197795868, 74.81, 17, -94, 260, 98.28363713492486, 0
18:49:49, 43.3063303232193, -70.97497498989105, 74.69, 20, -90, 260, 82.01235719880282, 0
18:49:55, 43.30639898777008, -70.97474157810211, 74.87, 20, -85, 260, 72.09288213771389, 0
18:50:01, 43.306331396102905, -70.9745442867279, 74.47, 17, -73, 260, 57.32557769647033, 0
18:50:07, 43.30614531040192, -70.97438049316406, 74.46, 17, -63, 260, 35.865154967455254, 0
18:50:13, 43.30589139461517, -70.97417509555817, 75.05, 7, -57, 260, 29.810405976456675, 0
18:50:18, 43.30564546585083, -70.97398710250854, 75.23, -6, -70, 260, 53.808635724911795, 0
18:50:24, 43.30549097061157, -70.97392904758453, 75.62, -6, -66, 260, 67.61225303758532, 0
18:50:30, 43.30537295341492, -70.97408723831177, 75.94, -6, -71, 260, 63.67223185167117, 0
