Time,Lat,Lon,Alt,Sats,Zero, GetHaLowGPS.py 2026-08-04 14:13:56.569409
Time,Lat,Lon,Alt,Sats,Zero, GetHaLowGPS.py 2026-08-04 14:16:05.056462
14:16:13.239973,43.300195,-70.984778,84.90,12,0
14:16:21.237046,43.300188,-70.984780,84.80,12,0
14:16:29.248980,43.300180,-70.984782,85.50,12,0
14:16:37.252681,43.300169,-70.984782,86.70,12,0
14:16:45.249587,43.300159,-70.984781,87.60,12,0
14:16:53.247432,43.300152,-70.984779,87.60,12,0
14:17:01.246210,43.300151,-70.984775,86.80,12,0
14:17:09.247115,43.300159,-70.984775,86.70,12,0
14:17:17.249536,43.300166,-70.984774,86.40,12,0
14:17:25.510286,43.300162,-70.984776,87.20,12,0
14:17:33.244555,43.300164,-70.984775,86.40,12,0
14:17:41.246267,43.300164,-70.984777,86.00,12,0
14:17:49.262826,43.300162,-70.984775,85.70,12,0
14:17:57.269944,43.300197,-70.984819,86.80,12,0
14:18:05.331325,43.300448,-70.984529,85.60,12,0
14:18:13.264914,43.300839,-70.984153,85.20,12,0
14:18:21.254319,43.301087,-70.983797,85.30,12,0
14:18:29.256933,43.300841,-70.983279,84.80,12,0
14:18:37.265231,43.300872,-70.982766,85.40,12,0
14:18:45.260672,43.301321,-70.982346,87.70,12,0
14:18:53.258850,43.301759,-70.981890,86.00,12,0
14:19:01.255079,43.302211,-70.981425,84.50,12,0
14:19:09.257141,43.302679,-70.980960,83.90,12,0
14:19:17.258634,43.303135,-70.980538,82.30,12,0
14:19:25.258143,43.303559,-70.980089,82.00,12,0
14:19:33.481352,43.303779,-70.979905,83.90,12,0
14:19:41.256876,43.304031,-70.980223,85.60,12,0
14:19:49.266877,43.304406,-70.980565,86.80,12,0
14:19:57.266749,43.304912,-70.980559,88.10,12,0
14:23:19.257978,43.303302,-70.986813,92.20,12,0
14:23:27.254035,43.303085,-70.986546,91.40,12,0
14:23:35.287591,43.302689,-70.986919,92.60,12,0
14:23:43.258641,43.302220,-70.987371,93.90,12,0
14:23:51.258155,43.301744,-70.987847,94.70,12,0
14:23:59.256704,43.301245,-70.988342,94.20,12,0
14:24:07.275301,43.300751,-70.988839,92.50,12,0
14:24:15.267003,43.300261,-70.989317,92.50,12,0
14:24:23.253524,43.299759,-70.989808,90.60,12,0
14:24:32.274697,43.299210,-70.990343,90.80,12,0
14:24:40.267133,43.298779,-70.990642,89.80,12,0
14:24:48.351846,43.298350,-70.990970,89.40,12,0
14:24:57.243810,43.297983,-70.991341,87.60,12,0
14:25:22.253463,43.297030,-70.989887,83.60,12,0
14:25:30.285987,43.296675,-70.989273,81.40,12,0
14:25:38.263652,43.296297,-70.988655,80.80,12,0
14:25:46.253767,43.295916,-70.988096,80.30,12,0
14:25:54.268726,43.295502,-70.988490,80.60,12,0
14:26:02.254988,43.295004,-70.989031,81.60,12,0
14:26:10.260870,43.294509,-70.989577,82.10,12,0
14:26:18.254671,43.294072,-70.990039,82.50,12,0
14:26:26.279830,43.293723,-70.990413,82.50,12,0
14:26:36.251773,43.293285,-70.990763,82.20,12,0
14:26:45.257260,43.292887,-70.990417,81.00,12,0
14:26:59.875351,43.292267,-70.989786,80.80,12,0
14:27:09.259156,43.292123,-70.989172,81.60,12,0
14:27:17.249293,43.292479,-70.988631,84.20,12,0
14:27:25.250912,43.292916,-70.988179,86.60,12,0
14:27:33.249121,43.293383,-70.987699,87.90,12,0
14:27:41.244556,43.293887,-70.987211,89.40,12,0
14:27:49.274338,43.294358,-70.986776,89.50,12,0
14:27:57.261738,43.294736,-70.986337,88.30,12,0
14:28:05.251540,43.294680,-70.985860,87.30,12,0
14:28:13.250614,43.294277,-70.985206,84.40,12,0
14:28:21.263787,43.293886,-70.984549,82.00,12,0
14:28:29.254906,43.293487,-70.983880,80.60,12,0
14:28:37.267046,43.293095,-70.983236,80.90,12,0
14:28:45.262182,43.292727,-70.982586,80.90,12,0
14:28:59.193279,43.292468,-70.981915,81.50,12,0
14:29:07.246128,43.293178,-70.981249,82.40,12,0
14:29:15.250813,43.293553,-70.980790,81.80,12,0
14:29:23.248384,43.293227,-70.980235,80.20,12,0
14:29:35.258580,43.292674,-70.980256,80.10,12,0
14:29:43.250070,43.292983,-70.980901,83.30,12,0
14:29:51.250952,43.293061,-70.981394,83.20,12,0
14:29:59.240123,43.292631,-70.981746,83.00,12,0
14:30:07.254638,43.292301,-70.981780,83.10,12,0
14:30:15.251115,43.291941,-70.981204,82.30,12,0
14:30:23.255210,43.291462,-70.980722,81.10,12,0
14:30:48.264925,43.289842,-70.979177,77.30,12,0
